"age","female","race","outcome","riskfactor","V1","V2","V3"
25,1,2,"HSTK","dairy_tot",0,0,0
25,1,3,"HSTK","dairy_tot",0,0,0
25,1,4,"HSTK","dairy_tot",0,0,0
35,1,1,"HSTK","dairy_tot",0,0,0
35,1,2,"HSTK","dairy_tot",0,0,0
35,1,3,"HSTK","dairy_tot",0,0,0
35,1,4,"HSTK","dairy_tot",0,0,0
45,1,1,"HSTK","dairy_tot",0,0,0
45,1,2,"HSTK","dairy_tot",0,0,0
45,1,3,"HSTK","dairy_tot",0,0,0
45,1,4,"HSTK","dairy_tot",0,0,0
55,1,1,"HSTK","dairy_tot",0,0,0
55,1,2,"HSTK","dairy_tot",0,0,0
55,1,3,"HSTK","dairy_tot",0,0,0
55,1,4,"HSTK","dairy_tot",0,0,0
65,1,1,"HSTK","dairy_tot",0,0,0
65,1,2,"HSTK","dairy_tot",0,0,0
65,1,3,"HSTK","dairy_tot",0,0,0
65,1,4,"HSTK","dairy_tot",0,0,0
75,1,1,"HSTK","dairy_tot",0,0,0
75,1,2,"HSTK","dairy_tot",0,0,0
75,1,3,"HSTK","dairy_tot",0,0,0
75,1,4,"HSTK","dairy_tot",0,0,0
25,0,1,"IHD","dairy_tot",0,0,0
25,0,2,"IHD","dairy_tot",0,0,0
25,0,3,"IHD","dairy_tot",0,0,0
25,0,4,"IHD","dairy_tot",0,0,0
35,0,1,"IHD","dairy_tot",0,0,0
35,0,2,"IHD","dairy_tot",0,0,0
35,0,3,"IHD","dairy_tot",0,0,0
35,0,4,"IHD","dairy_tot",0,0,0
45,0,1,"IHD","dairy_tot",0,0,0
45,0,2,"IHD","dairy_tot",0,0,0
45,0,3,"IHD","dairy_tot",0,0,0
45,0,4,"IHD","dairy_tot",0,0,0
55,0,1,"IHD","dairy_tot",0,0,0
55,0,2,"IHD","dairy_tot",0,0,0
55,0,3,"IHD","dairy_tot",0,0,0
55,0,4,"IHD","dairy_tot",0,0,0
65,0,1,"IHD","dairy_tot",0,0,0
65,0,2,"IHD","dairy_tot",0,0,0
65,0,3,"IHD","dairy_tot",0,0,0
65,0,4,"IHD","dairy_tot",0,0,0
75,0,1,"IHD","dairy_tot",0,0,0
75,0,2,"IHD","dairy_tot",0,0,0
75,0,3,"IHD","dairy_tot",0,0,0
75,0,4,"IHD","dairy_tot",0,0,0
25,1,1,"IHD","dairy_tot",0,0,0
25,1,2,"IHD","dairy_tot",0,0,0
25,1,3,"IHD","dairy_tot",0,0,0
25,1,4,"IHD","dairy_tot",0,0,0
35,1,1,"IHD","dairy_tot",0,0,0
35,1,2,"IHD","dairy_tot",0,0,0
35,1,3,"IHD","dairy_tot",0,0,0
35,1,4,"IHD","dairy_tot",0,0,0
45,1,1,"IHD","dairy_tot",0,0,0
45,1,2,"IHD","dairy_tot",0,0,0
45,1,3,"IHD","dairy_tot",0,0,0
45,1,4,"IHD","dairy_tot",0,0,0
55,1,1,"IHD","dairy_tot",0,0,0
55,1,2,"IHD","dairy_tot",0,0,0
55,1,3,"IHD","dairy_tot",0,0,0
55,1,4,"IHD","dairy_tot",0,0,0
65,1,1,"IHD","dairy_tot",0,0,0
65,1,2,"IHD","dairy_tot",0,0,0
65,1,3,"IHD","dairy_tot",0,0,0
65,1,4,"IHD","dairy_tot",0,0,0
75,1,1,"IHD","dairy_tot",0,0,0
75,1,2,"IHD","dairy_tot",0,0,0
75,1,3,"IHD","dairy_tot",0,0,0
75,1,4,"IHD","dairy_tot",0,0,0
25,0,1,"ISTK","dairy_tot",0,0,0
25,0,2,"ISTK","dairy_tot",0,0,0
25,0,3,"ISTK","dairy_tot",0,0,0
25,0,4,"ISTK","dairy_tot",0,0,0
35,0,1,"ISTK","dairy_tot",0,0,0
35,0,2,"ISTK","dairy_tot",0,0,0
35,0,3,"ISTK","dairy_tot",0,0,0
35,0,4,"ISTK","dairy_tot",0,0,0
45,0,1,"ISTK","dairy_tot",0,0,0
45,0,2,"ISTK","dairy_tot",0,0,0
45,0,3,"ISTK","dairy_tot",0,0,0
45,0,4,"ISTK","dairy_tot",0,0,0
55,0,1,"ISTK","dairy_tot",0,0,0
55,0,2,"ISTK","dairy_tot",0,0,0
55,0,3,"ISTK","dairy_tot",0,0,0
55,0,4,"ISTK","dairy_tot",0,0,0
65,0,1,"ISTK","dairy_tot",0,0,0
65,0,2,"ISTK","dairy_tot",0,0,0
65,0,3,"ISTK","dairy_tot",0,0,0
65,0,4,"ISTK","dairy_tot",0,0,0
75,0,1,"ISTK","dairy_tot",0,0,0
75,0,2,"ISTK","dairy_tot",0,0,0
75,0,3,"ISTK","dairy_tot",0,0,0
75,0,4,"ISTK","dairy_tot",0,0,0
25,1,1,"ISTK","dairy_tot",0,0,0
25,1,2,"ISTK","dairy_tot",0,0,0
25,1,3,"ISTK","dairy_tot",0,0,0
25,1,4,"ISTK","dairy_tot",0,0,0
35,1,1,"ISTK","dairy_tot",0,0,0
35,1,2,"ISTK","dairy_tot",0,0,0
35,1,3,"ISTK","dairy_tot",0,0,0
35,1,4,"ISTK","dairy_tot",0,0,0
45,1,1,"ISTK","dairy_tot",0,0,0
45,1,2,"ISTK","dairy_tot",0,0,0
45,1,3,"ISTK","dairy_tot",0,0,0
45,1,4,"ISTK","dairy_tot",0,0,0
55,1,1,"ISTK","dairy_tot",0,0,0
55,1,2,"ISTK","dairy_tot",0,0,0
55,1,3,"ISTK","dairy_tot",0,0,0
55,1,4,"ISTK","dairy_tot",0,0,0
65,1,1,"ISTK","dairy_tot",0,0,0
65,1,2,"ISTK","dairy_tot",0,0,0
65,1,3,"ISTK","dairy_tot",0,0,0
65,1,4,"ISTK","dairy_tot",0,0,0
75,1,1,"ISTK","dairy_tot",0,0,0
75,1,2,"ISTK","dairy_tot",0,0,0
75,1,3,"ISTK","dairy_tot",0,0,0
75,1,4,"ISTK","dairy_tot",0,0,0
25,0,1,"KC","dairy_tot",0,0,0
25,0,2,"KC","dairy_tot",0,0,0
25,0,3,"KC","dairy_tot",0,0,0
25,0,4,"KC","dairy_tot",0,0,0
35,0,1,"KC","dairy_tot",0,0,0
35,0,2,"KC","dairy_tot",0,0,0
35,0,3,"KC","dairy_tot",0,0,0
35,0,4,"KC","dairy_tot",0,0,0
45,0,1,"KC","dairy_tot",0,0,0
45,0,2,"KC","dairy_tot",0,0,0
45,0,3,"KC","dairy_tot",0,0,0
45,0,4,"KC","dairy_tot",0,0,0
55,0,1,"KC","dairy_tot",0,0,0
55,0,2,"KC","dairy_tot",0,0,0
55,0,3,"KC","dairy_tot",0,0,0
55,0,4,"KC","dairy_tot",0,0,0
65,0,1,"KC","dairy_tot",0,0,0
65,0,2,"KC","dairy_tot",0,0,0
65,0,3,"KC","dairy_tot",0,0,0
65,0,4,"KC","dairy_tot",0,0,0
75,0,1,"KC","dairy_tot",0,0,0
75,0,2,"KC","dairy_tot",0,0,0
75,0,3,"KC","dairy_tot",0,0,0
75,0,4,"KC","dairy_tot",0,0,0
25,1,1,"KC","dairy_tot",0,0,0
25,1,2,"KC","dairy_tot",0,0,0
25,1,3,"KC","dairy_tot",0,0,0
25,1,4,"KC","dairy_tot",0,0,0
35,1,1,"KC","dairy_tot",0,0,0
35,1,2,"KC","dairy_tot",0,0,0
35,1,3,"KC","dairy_tot",0,0,0
35,1,4,"KC","dairy_tot",0,0,0
45,1,1,"KC","dairy_tot",0,0,0
45,1,2,"KC","dairy_tot",0,0,0
45,1,3,"KC","dairy_tot",0,0,0
45,1,4,"KC","dairy_tot",0,0,0
55,1,1,"KC","dairy_tot",0,0,0
55,1,2,"KC","dairy_tot",0,0,0
55,1,3,"KC","dairy_tot",0,0,0
55,1,4,"KC","dairy_tot",0,0,0
65,1,1,"KC","dairy_tot",0,0,0
65,1,2,"KC","dairy_tot",0,0,0
65,1,3,"KC","dairy_tot",0,0,0
65,1,4,"KC","dairy_tot",0,0,0
75,1,1,"KC","dairy_tot",0,0,0
75,1,2,"KC","dairy_tot",0,0,0
75,1,3,"KC","dairy_tot",0,0,0
75,1,4,"KC","dairy_tot",0,0,0
25,0,1,"LC","dairy_tot",0,0,0
25,0,2,"LC","dairy_tot",0,0,0
25,0,3,"LC","dairy_tot",0,0,0
25,0,4,"LC","dairy_tot",0,0,0
35,0,1,"LC","dairy_tot",0,0,0
35,0,2,"LC","dairy_tot",0,0,0
35,0,3,"LC","dairy_tot",0,0,0
35,0,4,"LC","dairy_tot",0,0,0
45,0,1,"LC","dairy_tot",0,0,0
45,0,2,"LC","dairy_tot",0,0,0
45,0,3,"LC","dairy_tot",0,0,0
45,0,4,"LC","dairy_tot",0,0,0
55,0,1,"LC","dairy_tot",0,0,0
55,0,2,"LC","dairy_tot",0,0,0
55,0,3,"LC","dairy_tot",0,0,0
55,0,4,"LC","dairy_tot",0,0,0
65,0,1,"LC","dairy_tot",0,0,0
65,0,2,"LC","dairy_tot",0,0,0
65,0,3,"LC","dairy_tot",0,0,0
65,0,4,"LC","dairy_tot",0,0,0
75,0,1,"LC","dairy_tot",0,0,0
75,0,2,"LC","dairy_tot",0,0,0
75,0,3,"LC","dairy_tot",0,0,0
75,0,4,"LC","dairy_tot",0,0,0
25,1,1,"LC","dairy_tot",0,0,0
25,1,2,"LC","dairy_tot",0,0,0
25,1,3,"LC","dairy_tot",0,0,0
25,1,4,"LC","dairy_tot",0,0,0
35,1,1,"LC","dairy_tot",0,0,0
35,1,2,"LC","dairy_tot",0,0,0
35,1,3,"LC","dairy_tot",0,0,0
35,1,4,"LC","dairy_tot",0,0,0
45,1,1,"LC","dairy_tot",0,0,0
45,1,2,"LC","dairy_tot",0,0,0
45,1,3,"LC","dairy_tot",0,0,0
45,1,4,"LC","dairy_tot",0,0,0
55,1,1,"LC","dairy_tot",0,0,0
55,1,2,"LC","dairy_tot",0,0,0
55,1,3,"LC","dairy_tot",0,0,0
55,1,4,"LC","dairy_tot",0,0,0
65,1,1,"LC","dairy_tot",0,0,0
65,1,2,"LC","dairy_tot",0,0,0
65,1,3,"LC","dairy_tot",0,0,0
65,1,4,"LC","dairy_tot",0,0,0
75,1,1,"LC","dairy_tot",0,0,0
75,1,2,"LC","dairy_tot",0,0,0
75,1,3,"LC","dairy_tot",0,0,0
75,1,4,"LC","dairy_tot",0,0,0
25,0,1,"LVC","dairy_tot",0,0,0
25,0,2,"LVC","dairy_tot",0,0,0
25,0,3,"LVC","dairy_tot",0,0,0
25,0,4,"LVC","dairy_tot",0,0,0
35,0,1,"LVC","dairy_tot",0,0,0
35,0,2,"LVC","dairy_tot",0,0,0
35,0,3,"LVC","dairy_tot",0,0,0
35,0,4,"LVC","dairy_tot",0,0,0
45,0,1,"LVC","dairy_tot",0,0,0
45,0,2,"LVC","dairy_tot",0,0,0
45,0,3,"LVC","dairy_tot",0,0,0
45,0,4,"LVC","dairy_tot",0,0,0
55,0,1,"LVC","dairy_tot",0,0,0
55,0,2,"LVC","dairy_tot",0,0,0
55,0,3,"LVC","dairy_tot",0,0,0
55,0,4,"LVC","dairy_tot",0,0,0
65,0,1,"LVC","dairy_tot",0,0,0
65,0,2,"LVC","dairy_tot",0,0,0
65,0,3,"LVC","dairy_tot",0,0,0
65,0,4,"LVC","dairy_tot",0,0,0
75,0,1,"LVC","dairy_tot",0,0,0
75,0,2,"LVC","dairy_tot",0,0,0
75,0,3,"LVC","dairy_tot",0,0,0
75,0,4,"LVC","dairy_tot",0,0,0
25,1,1,"LVC","dairy_tot",0,0,0
25,1,2,"LVC","dairy_tot",0,0,0
25,1,3,"LVC","dairy_tot",0,0,0
25,1,4,"LVC","dairy_tot",0,0,0
35,1,1,"LVC","dairy_tot",0,0,0
35,1,2,"LVC","dairy_tot",0,0,0
35,1,3,"LVC","dairy_tot",0,0,0
35,1,4,"LVC","dairy_tot",0,0,0
45,1,1,"LVC","dairy_tot",0,0,0
45,1,2,"LVC","dairy_tot",0,0,0
45,1,3,"LVC","dairy_tot",0,0,0
45,1,4,"LVC","dairy_tot",0,0,0
55,1,1,"LVC","dairy_tot",0,0,0
55,1,2,"LVC","dairy_tot",0,0,0
55,1,3,"LVC","dairy_tot",0,0,0
55,1,4,"LVC","dairy_tot",0,0,0
65,1,1,"LVC","dairy_tot",0,0,0
65,1,2,"LVC","dairy_tot",0,0,0
65,1,3,"LVC","dairy_tot",0,0,0
65,1,4,"LVC","dairy_tot",0,0,0
75,1,1,"LVC","dairy_tot",0,0,0
75,1,2,"LVC","dairy_tot",0,0,0
75,1,3,"LVC","dairy_tot",0,0,0
75,1,4,"LVC","dairy_tot",0,0,0
25,0,1,"MLPC","dairy_tot",0,0,0
25,0,2,"MLPC","dairy_tot",0,0,0
25,0,3,"MLPC","dairy_tot",0,0,0
25,0,4,"MLPC","dairy_tot",0,0,0
35,0,1,"MLPC","dairy_tot",0,0,0
35,0,2,"MLPC","dairy_tot",0,0,0
35,0,3,"MLPC","dairy_tot",0,0,0
35,0,4,"MLPC","dairy_tot",0,0,0
45,0,1,"MLPC","dairy_tot",0,0,0
45,0,2,"MLPC","dairy_tot",0,0,0
45,0,3,"MLPC","dairy_tot",0,0,0
45,0,4,"MLPC","dairy_tot",0,0,0
55,0,1,"MLPC","dairy_tot",0,0,0
55,0,2,"MLPC","dairy_tot",0,0,0
55,0,3,"MLPC","dairy_tot",0,0,0
55,0,4,"MLPC","dairy_tot",0,0,0
65,0,1,"MLPC","dairy_tot",0,0,0
65,0,2,"MLPC","dairy_tot",0,0,0
65,0,3,"MLPC","dairy_tot",0,0,0
65,0,4,"MLPC","dairy_tot",0,0,0
75,0,1,"MLPC","dairy_tot",0,0,0
75,0,2,"MLPC","dairy_tot",0,0,0
75,0,3,"MLPC","dairy_tot",0,0,0
75,0,4,"MLPC","dairy_tot",0,0,0
25,1,1,"MLPC","dairy_tot",0,0,0
25,1,2,"MLPC","dairy_tot",0,0,0
25,1,3,"MLPC","dairy_tot",0,0,0
25,1,4,"MLPC","dairy_tot",0,0,0
35,1,1,"MLPC","dairy_tot",0,0,0
35,1,2,"MLPC","dairy_tot",0,0,0
35,1,3,"MLPC","dairy_tot",0,0,0
35,1,4,"MLPC","dairy_tot",0,0,0
45,1,1,"MLPC","dairy_tot",0,0,0
45,1,2,"MLPC","dairy_tot",0,0,0
45,1,3,"MLPC","dairy_tot",0,0,0
45,1,4,"MLPC","dairy_tot",0,0,0
55,1,1,"MLPC","dairy_tot",0,0,0
55,1,2,"MLPC","dairy_tot",0,0,0
55,1,3,"MLPC","dairy_tot",0,0,0
55,1,4,"MLPC","dairy_tot",0,0,0
65,1,1,"MLPC","dairy_tot",0,0,0
65,1,2,"MLPC","dairy_tot",0,0,0
65,1,3,"MLPC","dairy_tot",0,0,0
65,1,4,"MLPC","dairy_tot",0,0,0
75,1,1,"MLPC","dairy_tot",0,0,0
75,1,2,"MLPC","dairy_tot",0,0,0
75,1,3,"MLPC","dairy_tot",0,0,0
75,1,4,"MLPC","dairy_tot",0,0,0
25,0,1,"MMC","dairy_tot",0,0,0
25,0,2,"MMC","dairy_tot",0,0,0
25,0,3,"MMC","dairy_tot",0,0,0
25,0,4,"MMC","dairy_tot",0,0,0
35,0,1,"MMC","dairy_tot",0,0,0
35,0,2,"MMC","dairy_tot",0,0,0
35,0,3,"MMC","dairy_tot",0,0,0
35,0,4,"MMC","dairy_tot",0,0,0
45,0,1,"MMC","dairy_tot",0,0,0
45,0,2,"MMC","dairy_tot",0,0,0
45,0,3,"MMC","dairy_tot",0,0,0
45,0,4,"MMC","dairy_tot",0,0,0
55,0,1,"MMC","dairy_tot",0,0,0
55,0,2,"MMC","dairy_tot",0,0,0
55,0,3,"MMC","dairy_tot",0,0,0
55,0,4,"MMC","dairy_tot",0,0,0
65,0,1,"MMC","dairy_tot",0,0,0
65,0,2,"MMC","dairy_tot",0,0,0
65,0,3,"MMC","dairy_tot",0,0,0
65,0,4,"MMC","dairy_tot",0,0,0
75,0,1,"MMC","dairy_tot",0,0,0
75,0,2,"MMC","dairy_tot",0,0,0
75,0,3,"MMC","dairy_tot",0,0,0
75,0,4,"MMC","dairy_tot",0,0,0
25,1,1,"MMC","dairy_tot",0,0,0
25,1,2,"MMC","dairy_tot",0,0,0
25,1,3,"MMC","dairy_tot",0,0,0
25,1,4,"MMC","dairy_tot",0,0,0
35,1,1,"MMC","dairy_tot",0,0,0
35,1,2,"MMC","dairy_tot",0,0,0
35,1,3,"MMC","dairy_tot",0,0,0
35,1,4,"MMC","dairy_tot",0,0,0
45,1,1,"MMC","dairy_tot",0,0,0
45,1,2,"MMC","dairy_tot",0,0,0
45,1,3,"MMC","dairy_tot",0,0,0
45,1,4,"MMC","dairy_tot",0,0,0
55,1,1,"MMC","dairy_tot",0,0,0
55,1,2,"MMC","dairy_tot",0,0,0
55,1,3,"MMC","dairy_tot",0,0,0
55,1,4,"MMC","dairy_tot",0,0,0
65,1,1,"MMC","dairy_tot",0,0,0
65,1,2,"MMC","dairy_tot",0,0,0
65,1,3,"MMC","dairy_tot",0,0,0
65,1,4,"MMC","dairy_tot",0,0,0
75,1,1,"MMC","dairy_tot",0,0,0
75,1,2,"MMC","dairy_tot",0,0,0
75,1,3,"MMC","dairy_tot",0,0,0
75,1,4,"MMC","dairy_tot",0,0,0
25,0,1,"OC","dairy_tot",0,0,0
25,0,2,"OC","dairy_tot",0,0,0
25,0,3,"OC","dairy_tot",0,0,0
25,0,4,"OC","dairy_tot",0,0,0
35,0,1,"OC","dairy_tot",0,0,0
35,0,2,"OC","dairy_tot",0,0,0
35,0,3,"OC","dairy_tot",0,0,0
35,0,4,"OC","dairy_tot",0,0,0
45,0,1,"OC","dairy_tot",0,0,0
45,0,2,"OC","dairy_tot",0,0,0
45,0,3,"OC","dairy_tot",0,0,0
45,0,4,"OC","dairy_tot",0,0,0
55,0,1,"OC","dairy_tot",0,0,0
55,0,2,"OC","dairy_tot",0,0,0
55,0,3,"OC","dairy_tot",0,0,0
55,0,4,"OC","dairy_tot",0,0,0
65,0,1,"OC","dairy_tot",0,0,0
65,0,2,"OC","dairy_tot",0,0,0
65,0,3,"OC","dairy_tot",0,0,0
65,0,4,"OC","dairy_tot",0,0,0
75,0,1,"OC","dairy_tot",0,0,0
75,0,2,"OC","dairy_tot",0,0,0
75,0,3,"OC","dairy_tot",0,0,0
75,0,4,"OC","dairy_tot",0,0,0
25,1,1,"OC","dairy_tot",0,0,0
25,1,2,"OC","dairy_tot",0,0,0
25,1,3,"OC","dairy_tot",0,0,0
25,1,4,"OC","dairy_tot",0,0,0
35,1,1,"OC","dairy_tot",0,0,0
35,1,2,"OC","dairy_tot",0,0,0
35,1,3,"OC","dairy_tot",0,0,0
35,1,4,"OC","dairy_tot",0,0,0
45,1,1,"OC","dairy_tot",0,0,0
45,1,2,"OC","dairy_tot",0,0,0
45,1,3,"OC","dairy_tot",0,0,0
45,1,4,"OC","dairy_tot",0,0,0
55,1,1,"OC","dairy_tot",0,0,0
55,1,2,"OC","dairy_tot",0,0,0
55,1,3,"OC","dairy_tot",0,0,0
55,1,4,"OC","dairy_tot",0,0,0
65,1,1,"OC","dairy_tot",0,0,0
65,1,2,"OC","dairy_tot",0,0,0
65,1,3,"OC","dairy_tot",0,0,0
65,1,4,"OC","dairy_tot",0,0,0
75,1,1,"OC","dairy_tot",0,0,0
75,1,2,"OC","dairy_tot",0,0,0
75,1,3,"OC","dairy_tot",0,0,0
75,1,4,"OC","dairy_tot",0,0,0
25,0,1,"OSTK","dairy_tot",0,0,0
25,0,2,"OSTK","dairy_tot",0,0,0
25,0,3,"OSTK","dairy_tot",0,0,0
25,0,4,"OSTK","dairy_tot",0,0,0
35,0,1,"OSTK","dairy_tot",0,0,0
35,0,2,"OSTK","dairy_tot",0,0,0
35,0,3,"OSTK","dairy_tot",0,0,0
35,0,4,"OSTK","dairy_tot",0,0,0
45,0,1,"OSTK","dairy_tot",0,0,0
45,0,2,"OSTK","dairy_tot",0,0,0
45,0,3,"OSTK","dairy_tot",0,0,0
45,0,4,"OSTK","dairy_tot",0,0,0
55,0,1,"OSTK","dairy_tot",0,0,0
55,0,2,"OSTK","dairy_tot",0,0,0
55,0,3,"OSTK","dairy_tot",0,0,0
55,0,4,"OSTK","dairy_tot",0,0,0
65,0,1,"OSTK","dairy_tot",0,0,0
65,0,2,"OSTK","dairy_tot",0,0,0
65,0,3,"OSTK","dairy_tot",0,0,0
65,0,4,"OSTK","dairy_tot",0,0,0
75,0,1,"OSTK","dairy_tot",0,0,0
75,0,2,"OSTK","dairy_tot",0,0,0
75,0,3,"OSTK","dairy_tot",0,0,0
75,0,4,"OSTK","dairy_tot",0,0,0
25,1,1,"OSTK","dairy_tot",0,0,0
25,1,2,"OSTK","dairy_tot",0,0,0
25,1,3,"OSTK","dairy_tot",0,0,0
25,1,4,"OSTK","dairy_tot",0,0,0
35,1,1,"OSTK","dairy_tot",0,0,0
35,1,2,"OSTK","dairy_tot",0,0,0
35,1,3,"OSTK","dairy_tot",0,0,0
35,1,4,"OSTK","dairy_tot",0,0,0
45,1,1,"OSTK","dairy_tot",0,0,0
45,1,2,"OSTK","dairy_tot",0,0,0
45,1,3,"OSTK","dairy_tot",0,0,0
45,1,4,"OSTK","dairy_tot",0,0,0
55,1,1,"OSTK","dairy_tot",0,0,0
55,1,2,"OSTK","dairy_tot",0,0,0
55,1,3,"OSTK","dairy_tot",0,0,0
55,1,4,"OSTK","dairy_tot",0,0,0
65,1,1,"OSTK","dairy_tot",0,0,0
65,1,2,"OSTK","dairy_tot",0,0,0
65,1,3,"OSTK","dairy_tot",0,0,0
65,1,4,"OSTK","dairy_tot",0,0,0
75,1,1,"OSTK","dairy_tot",0,0,0
75,1,2,"OSTK","dairy_tot",0,0,0
75,1,3,"OSTK","dairy_tot",0,0,0
75,1,4,"OSTK","dairy_tot",0,0,0
25,0,1,"OTH","dairy_tot",0,0,0
25,0,2,"OTH","dairy_tot",0,0,0
25,0,3,"OTH","dairy_tot",0,0,0
25,0,4,"OTH","dairy_tot",0,0,0
35,0,1,"OTH","dairy_tot",0,0,0
35,0,2,"OTH","dairy_tot",0,0,0
35,0,3,"OTH","dairy_tot",0,0,0
35,0,4,"OTH","dairy_tot",0,0,0
45,0,1,"OTH","dairy_tot",0,0,0
45,0,2,"OTH","dairy_tot",0,0,0
45,0,3,"OTH","dairy_tot",0,0,0
45,0,4,"OTH","dairy_tot",0,0,0
55,0,1,"OTH","dairy_tot",0,0,0
55,0,2,"OTH","dairy_tot",0,0,0
55,0,3,"OTH","dairy_tot",0,0,0
55,0,4,"OTH","dairy_tot",0,0,0
65,0,1,"OTH","dairy_tot",0,0,0
65,0,2,"OTH","dairy_tot",0,0,0
65,0,3,"OTH","dairy_tot",0,0,0
65,0,4,"OTH","dairy_tot",0,0,0
75,0,1,"OTH","dairy_tot",0,0,0
75,0,2,"OTH","dairy_tot",0,0,0
75,0,3,"OTH","dairy_tot",0,0,0
75,0,4,"OTH","dairy_tot",0,0,0
25,1,1,"OTH","dairy_tot",0,0,0
25,1,2,"OTH","dairy_tot",0,0,0
25,1,3,"OTH","dairy_tot",0,0,0
25,1,4,"OTH","dairy_tot",0,0,0
35,1,1,"OTH","dairy_tot",0,0,0
35,1,2,"OTH","dairy_tot",0,0,0
35,1,3,"OTH","dairy_tot",0,0,0
35,1,4,"OTH","dairy_tot",0,0,0
45,1,1,"OTH","dairy_tot",0,0,0
45,1,2,"OTH","dairy_tot",0,0,0
45,1,3,"OTH","dairy_tot",0,0,0
45,1,4,"OTH","dairy_tot",0,0,0
55,1,1,"OTH","dairy_tot",0,0,0
55,1,2,"OTH","dairy_tot",0,0,0
55,1,3,"OTH","dairy_tot",0,0,0
55,1,4,"OTH","dairy_tot",0,0,0
65,1,1,"OTH","dairy_tot",0,0,0
65,1,2,"OTH","dairy_tot",0,0,0
65,1,3,"OTH","dairy_tot",0,0,0
65,1,4,"OTH","dairy_tot",0,0,0
75,1,1,"OTH","dairy_tot",0,0,0
75,1,2,"OTH","dairy_tot",0,0,0
75,1,3,"OTH","dairy_tot",0,0,0
75,1,4,"OTH","dairy_tot",0,0,0
25,0,1,"PC","dairy_tot",0,0,0
25,0,2,"PC","dairy_tot",0,0,0
25,0,3,"PC","dairy_tot",0,0,0
25,0,4,"PC","dairy_tot",0,0,0
35,0,1,"PC","dairy_tot",0,0,0
35,0,2,"PC","dairy_tot",0,0,0
35,0,3,"PC","dairy_tot",0,0,0
35,0,4,"PC","dairy_tot",0,0,0
45,0,1,"PC","dairy_tot",0,0,0
45,0,2,"PC","dairy_tot",0,0,0
45,0,3,"PC","dairy_tot",0,0,0
45,0,4,"PC","dairy_tot",0,0,0
55,0,1,"PC","dairy_tot",0,0,0
55,0,2,"PC","dairy_tot",0,0,0
55,0,3,"PC","dairy_tot",0,0,0
55,0,4,"PC","dairy_tot",0,0,0
65,0,1,"PC","dairy_tot",0,0,0
65,0,2,"PC","dairy_tot",0,0,0
65,0,3,"PC","dairy_tot",0,0,0
65,0,4,"PC","dairy_tot",0,0,0
75,0,1,"PC","dairy_tot",0,0,0
75,0,2,"PC","dairy_tot",0,0,0
75,0,3,"PC","dairy_tot",0,0,0
75,0,4,"PC","dairy_tot",0,0,0
25,1,1,"PC","dairy_tot",0,0,0
25,1,2,"PC","dairy_tot",0,0,0
25,1,3,"PC","dairy_tot",0,0,0
25,1,4,"PC","dairy_tot",0,0,0
35,1,1,"PC","dairy_tot",0,0,0
35,1,2,"PC","dairy_tot",0,0,0
35,1,3,"PC","dairy_tot",0,0,0
35,1,4,"PC","dairy_tot",0,0,0
45,1,1,"PC","dairy_tot",0,0,0
45,1,2,"PC","dairy_tot",0,0,0
45,1,3,"PC","dairy_tot",0,0,0
45,1,4,"PC","dairy_tot",0,0,0
55,1,1,"PC","dairy_tot",0,0,0
55,1,2,"PC","dairy_tot",0,0,0
55,1,3,"PC","dairy_tot",0,0,0
55,1,4,"PC","dairy_tot",0,0,0
65,1,1,"PC","dairy_tot",0,0,0
65,1,2,"PC","dairy_tot",0,0,0
65,1,3,"PC","dairy_tot",0,0,0
65,1,4,"PC","dairy_tot",0,0,0
75,1,1,"PC","dairy_tot",0,0,0
75,1,2,"PC","dairy_tot",0,0,0
75,1,3,"PC","dairy_tot",0,0,0
75,1,4,"PC","dairy_tot",0,0,0
25,0,1,"PVD","dairy_tot",0,0,0
25,0,2,"PVD","dairy_tot",0,0,0
25,0,3,"PVD","dairy_tot",0,0,0
25,0,4,"PVD","dairy_tot",0,0,0
35,0,1,"PVD","dairy_tot",0,0,0
35,0,2,"PVD","dairy_tot",0,0,0
35,0,3,"PVD","dairy_tot",0,0,0
35,0,4,"PVD","dairy_tot",0,0,0
45,0,1,"PVD","dairy_tot",0,0,0
45,0,2,"PVD","dairy_tot",0,0,0
45,0,3,"PVD","dairy_tot",0,0,0
45,0,4,"PVD","dairy_tot",0,0,0
55,0,1,"PVD","dairy_tot",0,0,0
55,0,2,"PVD","dairy_tot",0,0,0
55,0,3,"PVD","dairy_tot",0,0,0
55,0,4,"PVD","dairy_tot",0,0,0
65,0,1,"PVD","dairy_tot",0,0,0
65,0,2,"PVD","dairy_tot",0,0,0
65,0,3,"PVD","dairy_tot",0,0,0
65,0,4,"PVD","dairy_tot",0,0,0
75,0,1,"PVD","dairy_tot",0,0,0
75,0,2,"PVD","dairy_tot",0,0,0
75,0,3,"PVD","dairy_tot",0,0,0
75,0,4,"PVD","dairy_tot",0,0,0
25,1,1,"PVD","dairy_tot",0,0,0
25,1,2,"PVD","dairy_tot",0,0,0
25,1,3,"PVD","dairy_tot",0,0,0
25,1,4,"PVD","dairy_tot",0,0,0
35,1,1,"PVD","dairy_tot",0,0,0
35,1,2,"PVD","dairy_tot",0,0,0
35,1,3,"PVD","dairy_tot",0,0,0
35,1,4,"PVD","dairy_tot",0,0,0
